,RMS,Time,decibels
439,0.0269193303707,2017-04-16 02:36:11,15.0955522106
440,0.0166598625375,2017-04-16 02:36:12,10.9276954353
441,0.017741874464,2017-04-16 02:36:13,11.4742572016
442,0.017464091827,2017-04-16 02:36:14,11.3371872868
443,0.0139919204485,2017-04-16 02:36:15,9.41181370752
444,0.0136984314,2017-04-16 02:36:16,9.22768394542
445,0.017512402575,2017-04-16 02:36:17,11.3611818065
446,0.0192385382178,2017-04-16 02:36:18,12.1777085699
447,0.0149676086058,2017-04-16 02:36:19,9.99731552376
448,0.0233872199692,2017-04-16 02:36:20,13.8738391707
449,0.0255294361665,2017-04-16 02:36:21,14.6350916268
450,0.0306061037692,2017-04-16 02:36:22,16.2104280895
451,0.017408044529,2017-04-16 02:36:23,11.3092669404
452,0.0188951669386,2017-04-16 02:36:24,12.021281827
453,0.0246257805647,2017-04-16 02:36:25,14.3220672667
454,0.0207752389336,2017-04-16 02:36:26,12.845187707
455,0.0190018235679,2017-04-16 02:36:27,12.0701727888
456,0.0198134050535,2017-04-16 02:36:28,12.4334495236
457,0.0383443908524,2017-04-16 02:36:29,18.1683040191
458,0.0276695509308,2017-04-16 02:36:30,15.3343093762
459,0.0272339367343,2017-04-16 02:36:31,15.1964756467
460,0.0338524713608,2017-04-16 02:36:32,17.0860747488
461,0.0279716669976,2017-04-16 02:36:33,15.4286341484
462,0.0284276786325,2017-04-16 02:36:34,15.5690951061
463,0.0253382733085,2017-04-16 02:36:35,14.5698074879
464,0.0174753678651,2017-04-16 02:36:36,11.3427936944
465,0.020870697118,2017-04-16 02:36:37,12.885006272
466,0.013146461138,2017-04-16 02:36:38,8.87044440079
